source_id,ra,dec
66949473470919680,57.40114702596597,25.406551731209444
66949537893939200,57.36756584379478,25.389289596323852
66949576548589952,57.38117576304591,25.404305593372705
66949576549468928,57.38585273702587,25.411924269299753
66949640973185152,57.363019795674184,25.414357390830276
66949640973190016,57.37549576567455,25.418430349554356
66949645269129856,57.37699239299114,25.417512352266716
66949645271459072,57.36741687426898,25.413507759537616
66949713990927872,57.396633172058685,25.424249256159477
66949748348342656,57.38768225922732,25.423858720571292
66949782706954624,57.39075208883763,25.43983070181313
66949812771880320,57.43908218213157,25.41601774141506
66949812771885184,57.44060034741742,25.42082037608045
66949817070388864,57.43587949693467,25.425396000903557
66949881491376256,57.42509715876608,25.43361896909961
66949885787781376,57.42433983456801,25.42604549294933
66949885789616384,57.42271711248579,25.424318260856406
66949915851117056,57.42765011828853,25.435883196875558
66949915851117696,57.43149167816882,25.43701536615447
66949915851121408,57.43940816400645,25.441268866389844
66950293814112640,57.42590945076387,25.4675948571441
66949920146888192,57.44115754486459,25.43266818082216
66949920149351040,57.42974810374796,25.433918529777
66950018929556608,57.45390491820276,25.44760731185179
66950018930338816,57.45243815533626,25.442873717678427
66950018930992512,57.44731832715076,25.453907508984354
66950018930993536,57.44983937345797,25.455500570445473
66950023226242560,57.450447960992285,25.446369663020867
66950023228560896,57.446970979438376,25.446262144322716
66950023228562048,57.44312446478163,25.446620622939577
66950087649805568,57.409223666190016,25.43277666539259
66950091948042752,57.421684014687095,25.438278766988272
66950091948046720,57.41197021110362,25.429478914739732
66950160667520384,57.40510901128336,25.44493378003397
66950225088788224,57.43891080919574,25.46429158288555
66950229384669696,57.43285056175981,25.462350980806043
66950229386991872,57.436174948694884,25.45122524318774
66950293808269440,57.43298831264966,25.468744322369933
66950293814112512,57.4245859864679,25.472685087881544
66950298106465664,57.42624239454547,25.466185658351407
66950298106743296,57.43095873261544,25.46371451278203
66950328168017280,57.442326385185346,25.47524216891569
66950332466199040,57.44314677396409,25.47708044889934
66950332467013248,57.43286855837307,25.472561909956365
66950431247185024,57.346579069920615,25.427541503458613
66950435545271680,57.3346673052609,25.428301732688972
66950499966671616,57.36635255946183,25.439561618365776
66950504264909696,57.36567739141471,25.442231643163982
66950534326408448,57.3814082847372,25.43750174580399
66950534326419584,57.379386912442726,25.448885644095263
66950538622316416,57.38012549023445,25.453191239730796
66950538624646016,57.381133353812785,25.443553339263495
66950538624646144,57.37672539169814,25.445367538106773
66950568686161792,57.36020934768054,25.452897860983093
66950568686163200,57.35772496714306,25.45445312942943
66950603045899264,57.373916133100316,25.45244438224887
66950603051756928,57.37287608551194,25.452844245694315
66950641701534720,57.32817942236248,25.443307191383923
66950641703701504,57.33335922615588,25.438347531922865
66950676064253440,57.34190061708798,25.44403654053163
66950710423178368,57.31967681677959,25.44329813220265
66950740484850688,57.32428706004105,25.450121031940135
66950877923825408,57.348948884262235,25.474266238399416
66950882219693568,57.355562053372616,25.479476374772187
66950882222277120,57.34614043275127,25.481479098701055
66950912283549568,57.38256427350289,25.457007287368913
66950912283553536,57.39618322239962,25.462071916795537
66950912283556480,57.39396702586921,25.464958440324637
66950950940389376,57.39602846982651,25.466777013914637
66951019658479872,57.38352454742647,25.477493680271408
66951049722519040,57.41186278369391,25.47511330439597
66951054020987136,57.408658731125506,25.477448612246675
66951084082270720,57.43153040510176,25.48831805056038
66951084082271872,57.41667455099262,25.48889459450499
66951084082280704,57.42300927954748,25.4970503281113
66951084088096512,57.42722617869172,25.49705717668452
66951088378119168,57.42297662332363,25.495207928946385
66951088379368960,57.41839114872433,25.48640311070731
66951088380440960,57.42669836024792,25.49589740883044
66951187161468928,57.36730675206956,25.471592961998592
66951191459513216,57.368571492806254,25.474799932062414
66951221521229696,57.3823612367251,25.49338595422066
66951225817072768,57.38543651123843,25.495255387196472
66951255880956544,57.3603734329171,25.482196150477858
66951260176812672,57.35703998641648,25.49065707286158
66951260178989184,57.365541957984725,25.4913220361768
66951290240709632,57.36751862089407,25.49567710589442
66951290240717184,57.37582807837782,25.503739680828584
66951294534868480,57.37577222298023,25.50347148266097
66951324600442240,57.39135108512798,25.491218084021604
66951324600452352,57.39528907399399,25.500024705977832
66951328896124928,57.39753218595673,25.500008829472563
66951328896285568,57.38865780540241,25.50048262930602
66951328898612480,57.39240461354871,25.499107064773796
66951363258348544,57.398163137016454,25.509725431889862
66951397617940992,57.37772278341023,25.51294284625677
66951397617941248,57.38687540321977,25.50455217188631
66951431973815808,57.39406550132526,25.524310430787562
66951431977678208,57.394211992079015,25.52533552249201
66951466336078336,57.22030906354403,25.38056871784529
66951466337428480,57.21790500711882,25.375515207081115
66951500695527040,57.225056606149494,25.38312329154767
66951500698107136,57.23434192674101,25.384196524154145
66951535053067776,57.20334802770092,25.380919532321816
66951535056905088,57.21100752583336,25.380355375765756
66951565118510080,57.224839402409344,25.39570958790075
66951569416642304,57.211452821706104,25.399666633393505
66951603776380416,57.24001994141769,25.391267529075364
66951638133771136,57.24949263664303,25.40845789018222
66951638136602880,57.25137728663363,25.411583909997812
66951702557483264,57.23641671186472,25.411814501262626
66951702557485312,57.24407872864001,25.413071195806832
66951736917206016,57.199377708229356,25.399003380283038
66951741215335040,57.19223813042465,25.391320828770446
66951771276950528,57.20108668957558,25.404579438320955
66951775573724416,57.20283057882122,25.411846696561494
66951839996443136,57.20283100089811,25.417049518082248
66951839996447744,57.19646382715132,25.421930108102597
66951908715928576,57.22562141372482,25.424533053844193
66951908715931008,57.222930484487385,25.42621149004217
66951943075666560,57.20647237792835,25.424216732946224
66951943075667712,57.211661800254625,25.424216558637532
66951943075667840,57.21018040897529,25.425143494368154
66951943075668608,57.21455949745916,25.42539944896941
66951947373763584,57.208177044710084,25.419459950876803
66952011795128192,57.26014790752993,25.411108061787996
66952011795130368,57.26108253914585,25.412684375384664
66952011795132672,57.25465113811853,25.414828916320275
66952011795139072,57.25465026740736,25.421218060884783
66952011795142400,57.258002292509325,25.42346023566962
66952016093239296,57.26323111379411,25.410360340113627
66952046154879360,57.271145879430556,25.42244304571437
66952050450813568,57.2779881874241,25.42336338946174
66952050451303168,57.2783228566528,25.429821472459302
66952050452976512,57.27425863607833,25.429609536368215
66952050452976640,57.27617689117209,25.42680118303178
66952084811370496,57.249953605594534,25.425563384825384
66952114874380800,57.258827537472236,25.445959447135117
66952114875023488,57.25759047167295,25.444588451966474
66952149233337344,57.27686038660896,25.435277092939767
66952149234106240,57.28388794698988,25.43224597166924
66952149234110720,57.28029338376682,25.435570203240793
66952149234112128,57.27487098669441,25.43914692205012
66952153532190976,57.27879385641614,25.4392427363524
66952153532191104,57.28128486053046,25.437857746703166
66952153533147136,57.280824096353356,25.444016283636472
66952187891928704,57.28639475286366,25.447201861322732
66952217953596288,57.26315510646055,25.446480669580286
66952222247817088,57.26689694329247,25.44301543816611
66952222251667328,57.27226189714431,25.453459345957846
66952252313346176,57.27960806564047,25.45855494495979
66952286673062656,57.23163812098147,25.435688401173834
66952321032804096,57.24978650937523,25.4386713251819
66952321032816128,57.25266458528794,25.45122679421368
66952325329210880,57.24725639925068,25.445134093226365
66952325330883200,57.24569821993096,25.44721014021306
66952355392551296,57.22777201391278,25.447900845142993
66952355392553728,57.225986897161484,25.450414600122965
66952355392554112,57.23037830383331,25.45113301134045
66952359686774272,57.223223581250856,25.444152067753183
66952359690622464,57.22317608014287,25.44399346493358
66952359690797952,57.235560528060546,25.44709088336023
66952359691111296,57.230245163822794,25.453689521609537
66952389752295808,57.24378112232145,25.45453605815772
66952424112032128,57.26425640925124,25.452466622044344
66952462767661056,57.27497294110731,25.47024441447349
66952497127903616,57.251408480855964,25.4657044479519
66952561550953728,57.17497312770618,25.42283012263636
66952565849055616,57.171988535431986,25.41205486975363
66952600204946176,57.18409096651793,25.435387206954996
66952600208792960,57.186727900590455,25.421745989315767
66952630270445440,57.160734717970094,25.435154632296502
66952634568532096,57.16029862102643,25.42014910417584
66952703286372608,57.19820500862258,25.435193554356037
66952737646399616,57.20228856318421,25.44955844485753
66952802069159424,57.19045772790253,25.45799644162838
66952840725246976,57.147543768129744,25.43316401718125
66952875086699136,57.15987849680341,25.453402972838266
66952875087095936,57.158622327340304,25.452471373844407
66952905148358528,57.14019265443742,25.443191463449576
66952905148365952,57.137318215593524,25.44947038028041
66952943802328832,57.15252844876228,25.465848432466277
66952943804502784,57.14833620042436,25.453185318708524
66952943806175360,57.152711754997405,25.46556472865563
66952943806986112,57.155007849943644,25.45675163529968
66952973867847680,57.170702997958436,25.454560373948304
66952973867848320,57.179382033684995,25.45469045767952
66952973867858048,57.17468661240414,25.466329311210465
66952978165913856,57.16889685000034,25.452153883706554
